# bag_unix_ns,px4_us,x_north_m,y_east_m,z_down_m,vx_mps,vy_mps,vz_mps
1.788595806539538432e+18,1.788595793754891000e+15,-1.385725662112236023e-02,1.498298160731792450e-02,6.360471248626708984e-02,-1.083933981135487556e-03,2.833412960171699524e-03,2.660800004377961159e-03
1.788595806593321984e+18,1.788595793778891000e+15,-1.382470224052667618e-02,1.519373711198568344e-02,6.346787512302398682e-02,-1.042405841872096062e-03,2.990428823977708817e-03,2.596559934318065643e-03
1.788595806611477504e+18,1.788595793794891000e+15,-1.380089763551950455e-02,1.534429378807544708e-02,6.337454915046691895e-02,-1.061081769876182079e-03,3.139978041872382164e-03,2.549147699028253555e-03
1.788595806695801088e+18,1.788595793818891000e+15,-1.377077959477901459e-02,1.556693390011787415e-02,6.323264539241790771e-02,-1.048766542226076126e-03,3.438112325966358185e-03,2.555270446464419365e-03
1.788595806701393920e+18,1.788595793834891000e+15,-1.375449262559413910e-02,1.571098342537879944e-02,6.313802301883697510e-02,-1.067484961822628975e-03,3.588586114346981049e-03,2.583731897175312042e-03
1.788595806768814848e+18,1.788595793858891000e+15,-1.372495666146278381e-02,1.590558700263500214e-02,6.297965347766876221e-02,-1.092902035452425480e-03,3.792410250753164291e-03,2.688881242647767067e-03
1.788595806843542272e+18,1.788595793874891000e+15,-1.370548922568559647e-02,1.602817326784133911e-02,6.286521255970001221e-02,-1.054827240295708179e-03,3.839532379060983658e-03,2.748497063294053078e-03
1.788595806849135872e+18,1.788595793898891000e+15,-1.367736048996448517e-02,1.617862097918987274e-02,6.268060207366943359e-02,-1.037925132550299168e-03,3.958566114306449890e-03,2.816714346408843994e-03
1.788595806918997760e+18,1.788595793914891000e+15,-1.366556715220212936e-02,1.627004891633987427e-02,6.254631280899047852e-02,-1.097032683901488781e-03,4.044811241328716278e-03,2.812300808727741241e-03
1.788595806925703680e+18,1.788595793938891000e+15,-1.365811750292778015e-02,1.639448478817939758e-02,6.234058737754821777e-02,-1.146514317952096462e-03,4.052619915455579758e-03,2.795751672238111496e-03
1.788595806989669632e+18,1.788595793954891000e+15,-1.366425957530736923e-02,1.646361127495765686e-02,6.220582127571105957e-02,-1.210886985063552856e-03,4.031023941934108734e-03,2.776327077299356461e-03
1.788595807047121664e+18,1.788595793978891000e+15,-1.367819961160421371e-02,1.657044887542724609e-02,6.204147636890411377e-02,-1.203808933496475220e-03,4.158751107752323151e-03,2.758934395387768745e-03
1.788595807066490880e+18,1.788595793994891000e+15,-1.370468735694885254e-02,1.662757433950901031e-02,6.191350519657135010e-02,-1.315327826887369156e-03,4.215071909129619598e-03,2.770761027932167053e-03
1.788595807132658688e+18,1.788595794018891000e+15,-1.377525366842746735e-02,1.669844612479209900e-02,6.172876060009002686e-02,-1.616272609680891037e-03,4.307806491851806641e-03,2.772423438727855682e-03
1.788595807152397568e+18,1.788595794034891000e+15,-1.385664287954568863e-02,1.672307588160037994e-02,6.159897148609161377e-02,-1.849614665843546391e-03,4.368899855762720108e-03,2.725783502683043480e-03
1.788595807205548544e+18,1.788595794058891000e+15,-1.398961059749126434e-02,1.672155596315860748e-02,6.141407787799835205e-02,-2.014748984947800636e-03,4.392564296722412109e-03,2.739394549280405045e-03
1.788595807281536256e+18,1.788595794074891000e+15,-1.408223621547222137e-02,1.671079173684120178e-02,6.129527091979980469e-02,-2.124490449205040932e-03,4.403491970151662827e-03,2.801307942718267441e-03
1.788595807285433856e+18,1.788595794098891000e+15,-1.421711314469575882e-02,1.669836975634098053e-02,6.111814081668853760e-02,-2.384248655289411545e-03,4.430198110640048981e-03,2.794371452182531357e-03
1.788595807357456640e+18,1.788595794114891000e+15,-1.431419234722852707e-02,1.670107245445251465e-02,6.102757155895233154e-02,-2.506658434867858887e-03,4.380302038043737411e-03,2.849144395440816879e-03
1.788595807404725248e+18,1.788595794138891000e+15,-1.447029411792755127e-02,1.671912893652915955e-02,6.089007854461669922e-02,-2.736468799412250519e-03,4.301329143345355988e-03,2.963699167594313622e-03
1.788595807423424000e+18,1.788595794154891000e+15,-1.459660939872264862e-02,1.676841266453266144e-02,6.076221168041229248e-02,-2.996289404109120369e-03,4.384219646453857422e-03,2.980132587254047394e-03
1.788595807479653376e+18,1.788595794178891000e+15,-1.480216812342405319e-02,1.686771400272846222e-02,6.056377291679382324e-02,-3.125243354588747025e-03,4.450093954801559448e-03,3.062970237806439400e-03
1.788595807499956480e+18,1.788595794194891000e+15,-1.495722960680723190e-02,1.696350052952766418e-02,6.043592095375061035e-02,-3.290921682491898537e-03,4.510506056249141693e-03,3.050846513360738754e-03
1.788595807565371904e+18,1.788595794218891000e+15,-1.521493121981620789e-02,1.713906414806842804e-02,6.030158698558807373e-02,-3.618838964030146599e-03,4.731026012450456619e-03,3.183889202773571014e-03
1.788595807627341312e+18,1.788595794234891000e+15,-1.539495028555393219e-02,1.726713776588439941e-02,6.023649871349334717e-02,-3.774011507630348206e-03,4.814885091036558151e-03,3.238364588469266891e-03
1.788595807646199296e+18,1.788595794258891000e+15,-1.565571688115596771e-02,1.748567447066307068e-02,6.018781661987304688e-02,-3.953600302338600159e-03,5.031077656894922256e-03,3.313357941806316376e-03
1.788595807701204224e+18,1.788595794274891000e+15,-1.582569628953933716e-02,1.764052547514438629e-02,6.019450724124908447e-02,-4.060833249241113663e-03,5.125870928168296814e-03,3.286775900050997734e-03
1.788595807720458496e+18,1.788595794298891000e+15,-1.608649268746376038e-02,1.788351126015186310e-02,6.022807955741882324e-02,-4.389109089970588684e-03,5.331164691597223282e-03,3.392677521333098412e-03
1.788595807773287424e+18,1.788595794314891000e+15,-1.627914607524871826e-02,1.803638972342014313e-02,6.028997898101806641e-02,-4.611660726368427277e-03,5.400296300649642944e-03,3.383483039215207100e-03
1.788595807834128640e+18,1.788595794338891000e+15,-1.659444160759449005e-02,1.825366169214248657e-02,6.038577854633331299e-02,-4.957963712513446808e-03,5.590406246483325958e-03,3.483258886262774467e-03
1.788595807853033216e+18,1.788595794354891000e+15,-1.681241765618324280e-02,1.838301494717597961e-02,6.044928729534149170e-02,-5.032997578382492065e-03,5.725935567170381546e-03,3.625727957114577293e-03
1.788595807911960064e+18,1.788595794378891000e+15,-1.714291051030158997e-02,1.856254041194915771e-02,6.055067479610443115e-02,-5.224004853516817093e-03,5.912688560783863068e-03,3.569223918020725250e-03
1.788595807931307008e+18,1.788595794394891000e+15,-1.737174950540065765e-02,1.866049319505691528e-02,6.062866747379302979e-02,-5.387095734477043152e-03,5.992112215608358383e-03,3.583721350878477097e-03
1.788595807995597568e+18,1.788595794418891000e+15,-1.770249940454959869e-02,1.876244507730007172e-02,6.075161695480346680e-02,-5.726599134504795074e-03,6.050289608538150787e-03,3.687989199534058571e-03
1.788595808053178880e+18,1.788595794434891000e+15,-1.791855692863464355e-02,1.881734654307365417e-02,6.083677709102630615e-02,-5.895832087844610214e-03,6.089193746447563171e-03,3.691929858177900314e-03
1.788595808072479488e+18,1.788595794458891000e+15,-1.819639652967453003e-02,1.881870068609714508e-02,6.097847223281860352e-02,-6.235944107174873352e-03,6.053431425243616104e-03,3.846630454063415527e-03
1.788595808136320000e+18,1.788595794474891000e+15,-1.838508993387222290e-02,1.880782283842563629e-02,6.106133759021759033e-02,-6.423764396458864212e-03,6.082718726247549057e-03,3.906346391886472702e-03
1.788595808156766464e+18,1.788595794498891000e+15,-1.867235265672206879e-02,1.877431385219097137e-02,6.119582056999206543e-02,-6.743288133293390274e-03,6.019371096044778824e-03,4.046299494802951813e-03
1.788595808215356160e+18,1.788595794514891000e+15,-1.887197606265544891e-02,1.871820725500583649e-02,6.124520301818847656e-02,-6.846403237432241440e-03,5.945695564150810242e-03,4.112095572054386139e-03
1.788595808271010048e+18,1.788595794538891000e+15,-1.918192766606807709e-02,1.858600229024887085e-02,6.132361292839050293e-02,-7.122003473341464996e-03,5.791756790131330490e-03,4.310496151447296143e-03
1.788595808290320384e+18,1.788595794554891000e+15,-1.945159956812858582e-02,1.844274438917636871e-02,6.138515472412109375e-02,-7.388087920844554901e-03,5.637067370116710663e-03,4.314467310905456543e-03
1.788595808353139200e+18,1.788595794578891000e+15,-1.988183334469795227e-02,1.821646653115749359e-02,6.149098277091979980e-02,-7.674406282603740692e-03,5.446725059300661087e-03,4.433751106262207031e-03
1.788595808372883456e+18,1.788595794594891000e+15,-2.020309492945671082e-02,1.804306171834468842e-02,6.156225502490997314e-02,-7.946160621941089630e-03,5.267672240734100342e-03,4.376562777906656265e-03
1.788595808432826368e+18,1.788595794618891000e+15,-2.073059417307376862e-02,1.773602887988090515e-02,6.167533993721008301e-02,-8.343921042978763580e-03,5.013003014028072357e-03,4.459509160369634628e-03
1.788595808490302976e+18,1.788595794634891000e+15,-2.109548263251781464e-02,1.752138324081897736e-02,6.175434589385986328e-02,-8.629734627902507782e-03,4.808270838111639023e-03,4.562486894428730011e-03
1.788595808510552832e+18,1.788595794658891000e+15,-2.167170681059360504e-02,1.715308986604213715e-02,6.188163161277770996e-02,-9.042094461619853973e-03,4.392507486045360565e-03,4.595925100147724152e-03
1.788595808565103104e+18,1.788595794674891000e+15,-2.206311933696269989e-02,1.689858362078666687e-02,6.197443604469299316e-02,-9.331614710390567780e-03,4.060436040163040161e-03,4.693033639341592789e-03
1.788595808585050624e+18,1.788595794698891000e+15,-2.266152948141098022e-02,1.650367677211761475e-02,6.212462484836578369e-02,-9.787494316697120667e-03,3.626047866418957710e-03,4.628533031791448593e-03
1.788595808638744576e+18,1.788595794714891000e+15,-2.308641746640205383e-02,1.620491035282611847e-02,6.225875020027160645e-02,-1.003903709352016449e-02,3.264098893851041794e-03,4.632632248103618622e-03
1.788595808695234048e+18,1.788595794738891000e+15,-2.373487688601016998e-02,1.576248928904533386e-02,6.245213747024536133e-02,-1.049270294606685638e-02,2.853707410395145416e-03,4.707556683570146561e-03
1.788595808714362880e+18,1.788595794754891000e+15,-2.418724820017814636e-02,1.546567399054765701e-02,6.256364285945892334e-02,-1.070274319499731064e-02,2.598511055111885071e-03,4.747158382087945938e-03
1.788595808773439232e+18,1.788595794778891000e+15,-2.485972456634044647e-02,1.502526085823774338e-02,6.270428001880645752e-02,-1.106806844472885132e-02,2.259740838780999184e-03,4.726022016257047653e-03
1.788595808843548672e+18,1.788595794794891000e+15,-2.530932798981666565e-02,1.472515799105167389e-02,6.277914345264434814e-02,-1.132086105644702911e-02,1.984419301152229309e-03,4.809873178601264954e-03
1.788595808861803008e+18,1.788595794818891000e+15,-2.595200948417186737e-02,1.429719757288694382e-02,6.283923983573913574e-02,-1.161370426416397095e-02,1.559708965942263603e-03,4.805161152034997940e-03
1.788595808921038080e+18,1.788595794834891000e+15,-2.636644244194030762e-02,1.402327232062816620e-02,6.286454200744628906e-02,-1.192495133727788925e-02,1.327638397924602032e-03,4.793331027030944824e-03
1.788595808940462336e+18,1.788595794858891000e+15,-2.693677321076393127e-02,1.361008733510971069e-02,6.280553340911865234e-02,-1.216720510274171829e-02,8.748500840738415718e-04,4.701783414930105209e-03
1.788595809009660160e+18,1.788595794874891000e+15,-2.729910053312778473e-02,1.334173791110515594e-02,6.275448203086853027e-02,-1.229684427380561829e-02,6.827859906479716301e-04,4.670670256018638611e-03
1.788595809068252160e+18,1.788595794898891000e+15,-2.781882137060165405e-02,1.295183133333921432e-02,6.265334784984588623e-02,-1.264110580086708069e-02,3.512002294883131981e-04,4.663991741836071014e-03
1.788595809089790976e+18,1.788595794914891000e+15,-2.814128249883651733e-02,1.269090268760919571e-02,6.252431869506835938e-02,-1.274247746914625168e-02,1.079713692888617516e-04,4.550746642053127289e-03
1.788595809161496832e+18,1.788595794938891000e+15,-2.860596030950546265e-02,1.230142917484045029e-02,6.231647729873657227e-02,-1.299845799803733826e-02,-2.504628500901162624e-04,4.371137358248233795e-03
1.788595809171670016e+18,1.788595794954891000e+15,-2.889450080692768097e-02,1.203660294413566589e-02,6.214901804924011230e-02,-1.307171490043401718e-02,-4.996615462005138397e-04,4.257775377482175827e-03
1.788595809229756416e+18,1.788595794978891000e+15,-2.929943054914474487e-02,1.163185387849807739e-02,6.188164651393890381e-02,-1.324244588613510132e-02,-7.707527838647365570e-04,4.157142713665962219e-03
1.788595809300255744e+18,1.788595794994891000e+15,-2.956061437726020813e-02,1.136279664933681488e-02,6.170554459095001221e-02,-1.337312068790197372e-02,-1.079323934391140938e-03,4.041783045977354050e-03
1.788595809317200128e+18,1.788595795018891000e+15,-2.989673241972923279e-02,1.095770951360464096e-02,6.142000854015350342e-02,-1.351335551589727402e-02,-1.448248745873570442e-03,3.865314414724707603e-03
1.788595809398445824e+18,1.788595795034891000e+15,-3.012100234627723694e-02,1.069581136107444763e-02,6.124742329120635986e-02,-1.362471468746662140e-02,-1.635666936635971069e-03,3.850103123113512993e-03
1.788595809403990272e+18,1.788595795058891000e+15,-3.039296343922615051e-02,1.033445913344621658e-02,6.095167994499206543e-02,-1.362822297960519791e-02,-1.874080859124660492e-03,3.768487600609660149e-03
1.788595809465161216e+18,1.788595795074891000e+15,-3.055768460035324097e-02,1.009769551455974579e-02,6.075553596019744873e-02,-1.357118878513574600e-02,-2.050049835816025734e-03,3.699954133480787277e-03
1.788595809522544128e+18,1.788595795098891000e+15,-3.078052960336208344e-02,9.749452583491802216e-03,6.045478582382202148e-02,-1.353811472654342651e-02,-2.235956722870469093e-03,3.534318413585424423e-03
1.788595809543320320e+18,1.788595795114891000e+15,-3.088501095771789551e-02,9.521264582872390747e-03,6.025172770023345947e-02,-1.342661492526531219e-02,-2.401337027549743652e-03,3.334705019369721413e-03
1.788595809623448832e+18,1.788595795138891000e+15,-3.102088533341884613e-02,9.202206507325172424e-03,5.996564030647277832e-02,-1.321643684059381485e-02,-2.517453860491514206e-03,3.195447148755192757e-03
1.788595809626872064e+18,1.788595795154891000e+15,-3.108350746333599091e-02,9.012068621814250946e-03,5.978785455226898193e-02,-1.311562862247228622e-02,-2.617487683892250061e-03,3.114145016297698021e-03
1.788595809698331392e+18,1.788595795178891000e+15,-3.112932853400707245e-02,8.773156441748142242e-03,5.952605605125427246e-02,-1.283975876867771149e-02,-2.708039013668894768e-03,3.034698776900768280e-03
1.788595809780696832e+18,1.788595795194891000e+15,-3.114585392177104950e-02,8.630594238638877869e-03,5.935905873775482178e-02,-1.272918749600648880e-02,-2.830372191965579987e-03,3.039527684450149536e-03
1.788595809781865984e+18,1.788595795218891000e+15,-3.110799193382263184e-02,8.470513857901096344e-03,5.909556150436401367e-02,-1.240910496562719345e-02,-2.954691182821989059e-03,2.908265916630625725e-03
1.788595809833382144e+18,1.788595795234891000e+15,-3.107849322259426117e-02,8.383531123399734497e-03,5.892433226108551025e-02,-1.224591303616762161e-02,-3.040286246687173843e-03,2.823582617565989494e-03
1.788595809852892928e+18,1.788595795258891000e+15,-3.102801740169525146e-02,8.278924040496349335e-03,5.868093669414520264e-02,-1.192205771803855896e-02,-3.091660561040043831e-03,2.765099285170435905e-03
1.788595809925964032e+18,1.788595795274891000e+15,-3.099363856017589569e-02,8.241429924964904785e-03,5.852590501308441162e-02,-1.168263517320156097e-02,-3.002139041200280190e-03,2.719427924603223801e-03
1.788595810031301120e+18,1.788595795298891000e+15,-3.094804473221302032e-02,8.189685642719268799e-03,5.830900371074676514e-02,-1.149523165076971054e-02,-2.897905884310603142e-03,2.581161912530660629e-03
1.788595810032035840e+18,1.788595795314891000e+15,-3.088833577930927277e-02,8.186072111129760742e-03,5.815839767456054688e-02,-1.132735796272754669e-02,-2.928457688540220261e-03,2.497758483514189720e-03
1.788595810095135744e+18,1.788595795338891000e+15,-3.079585172235965729e-02,8.182896301150321960e-03,5.794474482536315918e-02,-1.104494649916887283e-02,-2.961530350148677826e-03,2.469660714268684387e-03
1.788595810114955776e+18,1.788595795354891000e+15,-3.072438202798366547e-02,8.184704929590225220e-03,5.780887603759765625e-02,-1.076094806194305420e-02,-2.860333304852247238e-03,2.380582038313150406e-03
